dt s t A/A0 V/V0 v et ega ev eb ebl ebn es
0.000100 2486400 248.640000 1.001104 0.998888 0.640225 1760.555422 3.060990 0.664531 70.477281 59.480889 10.996392 1686.352620
0.000100 2486500 248.650000 1.001104 0.998888 0.640225 1760.469808 3.061385 0.664893 70.479502 59.482220 10.997282 1686.264028
0.000100 2486600 248.660000 1.001104 0.998888 0.640225 1760.385559 3.061786 0.665255 70.481709 59.483527 10.998182 1686.176809
0.000100 2486700 248.670000 1.001104 0.998888 0.640225 1760.302672 3.062193 0.665619 70.483908 59.484816 10.999093 1686.090952
0.000100 2486800 248.680000 1.001104 0.998887 0.640224 1760.221144 3.062606 0.665983 70.486107 59.486095 11.000013 1686.006447
0.000100 2486900 248.690000 1.001104 0.998887 0.640224 1760.140970 3.063025 0.666348 70.488313 59.487371 11.000942 1685.923284
0.000100 2487000 248.700000 1.001104 0.998887 0.640224 1760.062150 3.063450 0.666714 70.490534 59.488652 11.001882 1685.841452
0.000100 2487100 248.710000 1.001104 0.998886 0.640224 1759.984682 3.063881 0.667080 70.492777 59.489945 11.002832 1685.760945
0.000100 2487200 248.720000 1.001104 0.998886 0.640223 1759.908564 3.064317 0.667446 70.495049 59.491257 11.003791 1685.681753
0.000100 2487300 248.730000 1.001104 0.998886 0.640223 1759.833797 3.064759 0.667812 70.497357 59.492596 11.004761 1685.603869
0.000100 2487400 248.740000 1.001104 0.998885 0.640223 1759.760380 3.065206 0.668178 70.499708 59.493968 11.005740 1685.527288
0.000100 2487500 248.750000 1.001104 0.998885 0.640223 1759.688314 3.065659 0.668544 70.502106 59.495377 11.006729 1685.452005
0.000100 2487600 248.760000 1.001105 0.998885 0.640222 1759.617601 3.066117 0.668910 70.504558 59.496830 11.007727 1685.378016
0.000100 2487700 248.770000 1.001105 0.998884 0.640222 1759.548240 3.066581 0.669275 70.507066 59.498330 11.008735 1685.305318
0.000100 2487800 248.780000 1.001105 0.998884 0.640222 1759.480233 3.067050 0.669640 70.509633 59.499880 11.009752 1685.233910
0.000100 2487900 248.790000 1.001105 0.998884 0.640221 1759.413581 3.067524 0.670004 70.512261 59.501482 11.010778 1685.163792
0.000100 2488000 248.800000 1.001105 0.998884 0.640221 1759.348284 3.068004 0.670368 70.514950 59.503137 11.011813 1685.094962
0.000100 2488100 248.810000 1.001105 0.998883 0.640221 1759.284343 3.068490 0.670731 70.517699 59.504843 11.012855 1685.027424
0.000100 2488200 248.820000 1.001105 0.998883 0.640221 1759.221758 3.068981 0.671093 70.520506 59.506600 11.013906 1684.961177
0.000100 2488300 248.830000 1.001105 0.998883 0.640220 1759.160527 3.069479 0.671455 70.523368 59.508404 11.014964 1684.896225
0.000100 2488400 248.840000 1.001105 0.998882 0.640220 1759.100651 3.069984 0.671816 70.526280 59.510252 11.016028 1684.832570
0.000100 2488500 248.850000 1.001105 0.998882 0.640220 1759.042125 3.070495 0.672177 70.529237 59.512138 11.017099 1684.770216
0.000100 2488600 248.860000 1.001105 0.998882 0.640219 1758.984947 3.071013 0.672537 70.532232 59.514056 11.018176 1684.709164
0.000100 2488700 248.870000 1.001105 0.998881 0.640219 1758.929112 3.071539 0.672897 70.535258 59.516000 11.019258 1684.649418
0.000100 2488800 248.880000 1.001106 0.998881 0.640219 1758.874615 3.072073 0.673256 70.538306 59.517961 11.020345 1684.590980
0.000100 2488900 248.890000 1.001106 0.998881 0.640219 1758.821450 3.072615 0.673616 70.541368 59.519932 11.021435 1684.533852
0.000100 2489000 248.900000 1.001106 0.998881 0.640218 1758.769609 3.073166 0.673975 70.544433 59.521904 11.022530 1684.478035
0.000100 2489100 248.910000 1.001106 0.998880 0.640218 1758.719083 3.073726 0.674335 70.547493 59.523867 11.023626 1684.423529
0.000100 2489200 248.920000 1.001106 0.998880 0.640218 1758.669862 3.074296 0.674694 70.550538 59.525812 11.024726 1684.370334
0.000100 2489300 248.930000 1.001106 0.998880 0.640217 1758.621934 3.074876 0.675055 70.553557 59.527731 11.025826 1684.318447
0.000100 2489400 248.940000 1.001106 0.998879 0.640217 1758.575288 3.075466 0.675416 70.556541 59.529613 11.026928 1684.267865
0.000100 2489500 248.950000 1.001106 0.998879 0.640217 1758.529911 3.076067 0.675778 70.559481 59.531450 11.028031 1684.218584
0.000100 2489600 248.960000 1.001106 0.998879 0.640217 1758.485787 3.076680 0.676141 70.562367 59.533233 11.029134 1684.170599
0.000100 2489700 248.970000 1.001107 0.998878 0.640216 1758.442902 3.077304 0.676506 70.565190 59.534954 11.030236 1684.123901
0.000100 2489800 248.980000 1.001107 0.998878 0.640216 1758.401239 3.077941 0.676872 70.567944 59.536606 11.031338 1684.078483
0.000100 2489900 248.990000 1.001107 0.998878 0.640216 1758.360783 3.078589 0.677239 70.570621 59.538182 11.032439 1684.034333
0.000100 2490000 249.000000 1.001107 0.998878 0.640215 1758.321515 3.079250 0.677608 70.573216 59.539676 11.033539 1683.991441
0.000100 2490100 249.010000 1.001107 0.998877 0.640215 1758.283418 3.079923 0.677979 70.575722 59.541084 11.034638 1683.949794
0.000100 2490200 249.020000 1.001107 0.998877 0.640215 1758.246475 3.080609 0.678352 70.578135 59.542400 11.035735 1683.909378
0.000100 2490300 249.030000 1.001107 0.998877 0.640214 1758.210667 3.081308 0.678727 70.580453 59.543623 11.036830 1683.870178
0.000100 2490400 249.040000 1.001107 0.998876 0.640214 1758.175975 3.082020 0.679105 70.582673 59.544749 11.037924 1683.832177
0.000100 2490500 249.050000 1.001108 0.998876 0.640214 1758.142382 3.082744 0.679484 70.584794 59.545777 11.039017 1683.795360
0.000100 2490600 249.060000 1.001108 0.998876 0.640213 1758.109870 3.083481 0.679866 70.586815 59.546708 11.040108 1683.759708
0.000100 2490700 249.070000 1.001108 0.998875 0.640213 1758.078421 3.084231 0.680249 70.588737 59.547540 11.041197 1683.725203
0.000100 2490800 249.080000 1.001108 0.998875 0.640213 1758.048018 3.084993 0.680636 70.590562 59.548276 11.042286 1683.691827
0.000100 2490900 249.090000 1.001108 0.998875 0.640212 1758.018644 3.085767 0.681024 70.592291 59.548918 11.043373 1683.659562
0.000100 2491000 249.100000 1.001108 0.998874 0.640212 1757.990284 3.086554 0.681414 70.593927 59.549467 11.044460 1683.628389
0.000100 2491100 249.110000 1.001108 0.998874 0.640212 1757.962922 3.087352 0.681806 70.595474 59.549927 11.045547 1683.598290
0.000100 2491200 249.120000 1.001108 0.998874 0.640211 1757.936543 3.088161 0.682201 70.596935 59.550301 11.046634 1683.569246
0.000100 2491300 249.130000 1.001109 0.998873 0.640211 1757.911135 3.088982 0.682597 70.598315 59.550593 11.047721 1683.541241
0.000100 2491400 249.140000 1.001109 0.998873 0.640211 1757.886683 3.089813 0.682995 70.599618 59.550808 11.048809 1683.514257
0.000100 2491500 249.150000 1.001109 0.998873 0.640210 1757.863178 3.090655 0.683395 70.600849 59.550950 11.049899 1683.488279
0.000100 2491600 249.160000 1.001109 0.998872 0.640210 1757.840607 3.091507 0.683796 70.602012 59.551023 11.050990 1683.463291
0.000100 2491700 249.170000 1.001109 0.998872 0.640210 1757.818961 3.092369 0.684199 70.603114 59.551031 11.052083 1683.439280
0.000100 2491800 249.180000 1.001109 0.998872 0.640209 1757.798231 3.093240 0.684603 70.604157 59.550978 11.053179 1683.416231
0.000100 2491900 249.190000 1.001110 0.998871 0.640209 1757.778410 3.094120 0.685008 70.605147 59.550870 11.054277 1683.394134
0.000100 2492000 249.200000 1.001110 0.998871 0.640208 1757.759490 3.095009 0.685414 70.606088 59.550709 11.055379 1683.372978
