dt s t A/A0 V/V0 v et eb ea ega ev ek ee ebl ebn es
1e-05 61100 0.611 1.0004 0.999679 0.641407 72.8731 62.0831 0 0.00202417 0.00137721 0.0915459 0 46.9901 15.093 10.6951 
1e-05 61200 0.612 1.00036 0.999702 0.641459 72.8677 62.0794 0 0.0016538 0.00118817 0.091197 0 46.9804 15.099 10.6943 
1e-05 61300 0.613 1.00031 0.999687 0.641503 72.8713 62.087 0 0.0011866 0.0013059 0.0922012 0 46.9833 15.1037 10.6895 
1e-05 61400 0.614 1.00035 0.999728 0.641489 72.8675 62.0859 0 0.00152377 0.000991085 0.0879919 0 46.9815 15.1043 10.6911 
1e-05 61500 0.615 1.0003 0.999658 0.641495 72.8756 62.0674 0 0.00110043 0.00156178 0.0965807 0 46.9809 15.0865 10.709 
1e-05 61600 0.616 1.00032 0.999667 0.641481 72.8772 62.0642 0 0.00125778 0.0014776 0.0963003 0 46.9811 15.0831 10.714 
1e-05 61700 0.617 1.00034 0.999644 0.641441 72.87 62.0798 0 0.00148099 0.00168792 0.0913542 0 46.989 15.0908 10.6957 
1e-05 61800 0.618 1.00029 0.999641 0.641486 72.8708 62.0753 0 0.00108461 0.00171777 0.0922069 0 46.9808 15.0945 10.7004 
1e-05 61900 0.619 1.00032 0.999667 0.641476 72.8727 62.0783 0 0.00130123 0.001481 0.0983416 0 46.9794 15.0989 10.6933 
1e-05 62000 0.62 1.00027 0.999681 0.641539 72.8744 62.0806 0 0.000887448 0.00135768 0.0986201 0 46.9793 15.1012 10.693 
1e-05 62100 0.621 1.00039 0.999717 0.641438 72.8748 62.0889 0 0.00195039 0.00107284 0.0968237 0 46.9855 15.1034 10.6861 
1e-05 62200 0.622 1.00026 0.999791 0.641616 72.8687 62.0959 0 0.000841518 0.000583633 0.090263 0 46.992 15.1038 10.6811 
1e-05 62300 0.623 1.00044 0.999694 0.641378 72.8726 62.1046 0 0.00245179 0.00124774 0.0937454 0 46.9936 15.1111 10.6705 
1e-05 62400 0.624 1.00017 0.999642 0.641605 72.8737 62.1077 0 0.000365551 0.00171539 0.0957509 0 46.9884 15.1192 10.6682 
1e-05 62500 0.625 1.00027 0.999589 0.641472 72.879 62.1055 0 0.000944057 0.00225214 0.0994337 0 46.9881 15.1174 10.6709 
1e-05 62600 0.626 1.00027 0.999616 0.641491 72.8787 62.0987 0 0.000926571 0.00197327 0.0990145 0 46.9863 15.1123 10.6781 
1e-05 62700 0.627 1.00028 0.999597 0.641472 72.873 62.0765 0 0.000974012 0.00217223 0.0950808 0 46.9869 15.0896 10.6983 
1e-05 62800 0.628 1.00028 0.99979 0.6416 72.8788 62.0644 0 0.000948835 0.000588004 0.100008 0 46.9831 15.0813 10.7129 
1e-05 62900 0.629 1.00048 0.999819 0.641423 72.8752 62.0662 0 0.00286933 0.000437165 0.0941398 0 46.9805 15.0857 10.7115 
1e-05 63000 0.63 1.00019 0.999831 0.641709 72.8731 62.0793 0 0.000449293 0.000380484 0.0934838 0 46.9861 15.0932 10.6995 
1e-05 63100 0.631 1.00038 0.999683 0.641432 72.875 62.065 0 0.00179172 0.00134342 0.0967344 0 46.9906 15.0743 10.7101 
1e-05 63200 0.632 1.00031 0.999598 0.641448 72.8735 62.0412 0 0.00116672 0.00215383 0.0947043 0 46.9876 15.0536 10.7343 
1e-05 63300 0.633 1.00023 0.999531 0.641474 72.873 62.0426 0 0.000682863 0.00293396 0.095056 0 46.989 15.0536 10.7317 
1e-05 63400 0.634 1.00031 0.999584 0.641433 72.8754 62.041 0 0.00121768 0.00231076 0.101247 0 46.9828 15.0582 10.7296 
1e-05 63500 0.635 1.00028 0.999721 0.641553 72.873 62.0446 0 0.000970917 0.00103983 0.0965954 0 46.9849 15.0597 10.7298 
1e-05 63600 0.636 1.0003 0.999791 0.64158 72.8739 62.0584 0 0.00110559 0.000581002 0.0956398 0 46.9903 15.0682 10.7182 
1e-05 63700 0.637 1.0004 0.999725 0.641441 72.8755 62.0551 0 0.00197852 0.00100752 0.098188 0 46.9809 15.0741 10.7193 
1e-05 63800 0.638 1.00035 0.999779 0.64152 72.8751 62.0606 0 0.00154069 0.000652965 0.094268 0 46.9724 15.0882 10.718 
1e-05 63900 0.639 1.00029 0.999694 0.641521 72.8712 62.0554 0 0.00107714 0.0012486 0.0932392 0 46.9708 15.0846 10.7203 
1e-05 64000 0.64 1.00024 0.999676 0.641561 72.8797 62.0419 0 0.000720129 0.00140452 0.0958383 0 46.9733 15.0686 10.7398 
1e-05 64100 0.641 1.00025 0.999627 0.641524 72.8773 62.0381 0 0.000754519 0.0018557 0.0922476 0 46.9774 15.0608 10.7443 
1e-05 64200 0.642 1.00038 0.99965 0.641406 72.8809 62.026 0 0.00184052 0.00163143 0.0949906 0 46.9738 15.0522 10.7564 
1e-05 64300 0.643 1.00029 0.999773 0.641574 72.8816 62.0397 0 0.00106662 0.000685085 0.0972738 0 46.9794 15.0603 10.7428 
1e-05 64400 0.644 1.00043 0.999816 0.641467 72.8853 62.0655 0 0.00232614 0.000452628 0.0989489 0 46.9929 15.0727 10.7181 
1e-05 64500 0.645 1.00026 0.999724 0.641568 72.8878 62.089 0 0.000878245 0.00101828 0.103379 0 46.9962 15.0928 10.6936 
1e-05 64600 0.646 1.00034 0.999604 0.64142 72.8784 62.1014 0 0.00143414 0.00209417 0.0947732 0 46.997 15.1045 10.6787 
1e-05 64700 0.647 1.00021 0.999577 0.641529 72.8834 62.1029 0 0.000533603 0.00239328 0.0984363 0 46.9948 15.1081 10.6791 
1e-05 64800 0.648 1.00037 0.999596 0.641382 72.8817 62.098 0 0.00173786 0.00218404 0.0970154 0 46.9941 15.1039 10.6827 
1e-05 64900 0.649 1.00024 0.999703 0.641577 72.8764 62.0961 0 0.000728506 0.00117604 0.0940804 0 46.985 15.1111 10.6843 
1e-05 65000 0.65 1.00029 0.999767 0.641572 72.8812 62.1129 0 0.00104523 0.000721883 0.0980304 0 46.9825 15.1304 10.6686 
1e-05 65100 0.651 1.00036 0.999745 0.641493 72.8823 62.092 0 0.00158462 0.000871071 0.104236 0 46.9845 15.1075 10.6836 
1e-05 65200 0.652 1.00024 0.999659 0.64155 72.877 62.074 0 0.000721897 0.0015532 0.0945223 0 46.9915 15.0825 10.7062 
1e-05 65300 0.653 1.00024 0.999602 0.641517 72.88 62.0797 0 0.000701352 0.00211102 0.0960841 0 46.9918 15.088 10.7013 
1e-05 65400 0.654 1.00035 0.999602 0.641412 72.88 62.0943 0 0.00149598 0.00211747 0.100387 0 46.9935 15.1008 10.6816 
1e-05 65500 0.655 1.00035 0.999662 0.64145 72.878 62.1073 0 0.00150416 0.00152102 0.0983645 0 46.9964 15.1109 10.6693 
1e-05 65600 0.656 1.00032 0.999724 0.641519 72.8802 62.1282 0 0.00124993 0.00101358 0.0992024 0 46.9989 15.1292 10.6506 
1e-05 65700 0.657 1.0003 0.999624 0.641468 72.8768 62.131 0 0.00114181 0.00188926 0.0967743 0 47.0041 15.1269 10.646 
1e-05 65800 0.658 1.0002 0.99957 0.641533 72.8817 62.1181 0 0.000488994 0.00247351 0.0980639 0 47.0017 15.1164 10.6626 
1e-05 65900 0.659 1.00019 0.999589 0.641554 72.8809 62.0918 0 0.000446669 0.00225545 0.100257 0 46.9925 15.0993 10.6861 
1e-05 66000 0.66 1.00034 0.999707 0.641487 72.8839 62.093 0 0.00142315 0.00114829 0.102643 0 46.9938 15.0991 10.6857 
1e-05 66100 0.661 1.00036 0.999757 0.641501 72.8808 62.1015 0 0.00158702 0.000787381 0.0976348 0 46.9965 15.105 10.6793 
1e-05 66200 0.662 1.00023 0.999658 0.641563 72.8792 62.1097 0 0.000636518 0.00156383 0.0945084 0 46.9949 15.1148 10.6728 
1e-05 66300 0.663 1.00037 0.999582 0.641373 72.8828 62.1109 0 0.00173374 0.00233464 0.0995605 0 46.9924 15.1185 10.6683 
1e-05 66400 0.664 1.00022 0.999672 0.641581 72.8791 62.115 0 0.000583959 0.00143943 0.0955802 0 46.9921 15.1229 10.6666 
1e-05 66500 0.665 1.0004 0.99972 0.641431 72.8849 62.096 0 0.00204386 0.00104678 0.100434 0 46.9918 15.1041 10.6855 
1e-05 66600 0.666 1.00026 0.999728 0.641577 72.8826 62.0723 0 0.000830284 0.000990133 0.0975425 0 46.9846 15.0877 10.7109 
1e-05 66700 0.667 1.00039 0.999804 0.641499 72.8835 62.0689 0 0.00189311 0.000515253 0.0976039 0 46.9832 15.0857 10.7145 
1e-05 66800 0.668 1.00034 0.999783 0.641529 72.8789 62.0681 0 0.00148423 0.00063053 0.0943896 0 46.975 15.0932 10.7143 
1e-05 66900 0.669 1.00036 0.999622 0.641412 72.8823 62.0709 0 0.00161642 0.00190329 0.0986345 0 46.9714 15.0994 10.7093 
1e-05 67000 0.67 1.00023 0.999595 0.641518 72.8776 62.0582 0 0.000664788 0.00219336 0.0956325 0 46.9691 15.0892 10.7208 
1e-05 67100 0.671 1.00022 0.999591 0.641528 72.8795 62.0481 0 0.000593092 0.00223317 0.0948875 0 46.9736 15.0744 10.7337 
1e-05 67200 0.672 1.00028 0.999545 0.641443 72.8796 62.035 0 0.000949839 0.00276561 0.0997401 0 46.9704 15.0646 10.7412 
1e-05 67300 0.673 1.00027 0.999567 0.641459 72.8786 62.0394 0 0.000938283 0.00249966 0.0973501 0 46.9712 15.0682 10.7385 
1e-05 67400 0.674 1.00034 0.999722 0.641498 72.8786 62.0304 0 0.00141334 0.00103393 0.0992981 0 46.9685 15.0619 10.7465 
1e-05 67500 0.675 1.00039 0.999756 0.641469 72.8838 62.0412 0 0.00188682 0.000797491 0.10089 0 46.9728 15.0685 10.739 
1e-05 67600 0.676 1.00039 0.999719 0.641445 72.8799 62.0426 0 0.00189938 0.00105111 0.0978817 0 46.9709 15.0717 10.7365 
1e-05 67700 0.677 1.00031 0.999629 0.641466 72.878 62.0448 0 0.00118177 0.0018335 0.0991588 0 46.9678 15.077 10.731 
1e-05 67800 0.678 1.00031 0.999515 0.64139 72.875 62.0434 0 0.00120912 0.0031343 0.0946015 0 46.9678 15.0756 10.7327 
1e-05 67900 0.679 1.0002 0.999593 0.641548 72.8796 62.0497 0 0.000491044 0.00221181 0.0970911 0 46.966 15.0837 10.7301 
1e-05 68000 0.68 1.00038 0.999674 0.641428 72.8747 62.0351 0 0.00178036 0.00141935 0.097516 0 46.9632 15.0719 10.7389 
1e-05 68100 0.681 1.00026 0.99975 0.641585 72.8743 62.0348 0 0.000877783 0.000833851 0.0968896 0 46.9742 15.0606 10.741 
1e-05 68200 0.682 1.00032 0.999732 0.641523 72.8776 62.0197 0 0.0012528 0.00096075 0.0994249 0 46.967 15.0528 10.7563 
1e-05 68300 0.683 1.00026 0.999636 0.641514 72.8756 62.0521 0 0.000859423 0.00176727 0.0932776 0 46.973 15.0791 10.7276 
1e-05 68400 0.684 1.0004 0.999621 0.64137 72.8779 62.0536 0 0.00202125 0.00192237 0.0972242 0 46.967 15.0866 10.7231 
1e-05 68500 0.685 1.00036 0.999678 0.641446 72.8716 62.0424 0 0.00162903 0.00138659 0.0930769 0 46.9588 15.0837 10.7331 
1e-05 68600 0.686 1.00022 0.999654 0.641565 72.8778 62.0522 0 0.000612058 0.00160083 0.095769 0 46.9646 15.0877 10.7276 
1e-05 68700 0.687 1.00022 0.999585 0.641517 72.8809 62.0605 0 0.000632484 0.00229568 0.0992053 0 46.9661 15.0944 10.7182 
1e-05 68800 0.688 1.00036 0.999572 0.641376 72.8742 62.0593 0 0.00164108 0.00245 0.0932998 0 46.965 15.0943 10.7176 
1e-05 68900 0.689 1.0003 0.999704 0.641525 72.8763 62.0662 0 0.00109455 0.00116688 0.0964253 0 46.9658 15.1004 10.7114 
1e-05 69000 0.69 1.00038 0.999627 0.641393 72.8726 62.0572 0 0.00183096 0.00185439 0.0937098 0 46.969 15.0882 10.7179 
1e-05 69100 0.691 1.00027 0.999625 0.6415 72.8786 62.0653 0 0.000906428 0.00188073 0.0978579 0 46.9766 15.0886 10.7127 
1e-05 69200 0.692 1.00035 0.999644 0.641436 72.8758 62.0553 0 0.00152064 0.00169486 0.0966607 0 46.966 15.0893 10.7207 
1e-05 69300 0.693 1.00029 0.999675 0.641511 72.8733 62.0412 0 0.00105848 0.00141261 0.0956221 0 46.966 15.0753 10.734 
1e-05 69400 0.694 1.00037 0.999673 0.641435 72.8739 62.0257 0 0.00171037 0.00142342 0.0955499 0 46.9663 15.0594 10.7496 
1e-05 69500 0.695 1.00039 0.999759 0.64147 72.8729 62.0275 0 0.00190452 0.000777379 0.0965158 0 46.9698 15.0577 10.7463 
1e-05 69600 0.696 1.00032 0.999756 0.641539 72.8653 62.023 0 0.0012555 0.000792926 0.0902891 0 46.9661 15.0569 10.7499 
1e-05 69700 0.697 1.00036 0.99971 0.641468 72.8763 62.0282 0 0.00161213 0.00112528 0.094505 0 46.9731 15.0551 10.7509 
1e-05 69800 0.698 1.00032 0.9996 0.641439 72.8782 62.0281 0 0.00124952 0.00214003 0.102254 0 46.9712 15.0569 10.7444 
1e-05 69900 0.699 1.00019 0.999555 0.641529 72.8743 62.0484 0 0.000462414 0.00264602 0.0927378 0 46.9812 15.0672 10.73 
1e-05 70000 0.7 1.00035 0.999659 0.641441 72.8754 62.0631 0 0.00156701 0.00154926 0.0963703 0 46.9779 15.0852 10.7127 
1e-05 70100 0.701 1.0004 0.999711 0.641426 72.8702 62.0705 0 0.00204131 0.0011149 0.0918235 0 46.9793 15.0912 10.7047 
1e-05 70200 0.702 1.0003 0.999798 0.641582 72.8717 62.0595 0 0.00112409 0.00054304 0.0949426 0 46.9794 15.08 10.7156 
1e-05 70300 0.703 1.00032 0.99973 0.641518 72.8688 62.0503 0 0.00129082 0.0009709 0.0922126 0 46.9739 15.0765 10.724 
1e-05 70400 0.704 1.00036 0.999734 0.641486 72.8705 62.057 0 0.0015927 0.00094115 0.0940949 0 46.9694 15.0875 10.7169 
1e-05 70500 0.705 1.00025 0.999735 0.641592 72.8759 62.0542 0 0.000766554 0.000937317 0.0986732 0 46.9604 15.0938 10.7213 
1e-05 70600 0.706 1.00029 0.999723 0.641545 72.8707 62.0581 0 0.00103351 0.00102734 0.0919282 0 46.9654 15.0927 10.7186 
1e-05 70700 0.707 1.00036 0.999635 0.641421 72.8776 62.0513 0 0.00160357 0.00177944 0.0970456 0 46.9708 15.0805 10.7259 
1e-05 70800 0.708 1.00028 0.999621 0.641487 72.8802 62.0464 0 0.000978344 0.00192028 0.0984186 0 46.9745 15.0718 10.7325 
1e-05 70900 0.709 1.00035 0.999663 0.641444 72.8746 62.0413 0 0.00155505 0.00151792 0.0932907 0 46.9756 15.0656 10.737 
1e-05 71000 0.71 1.00027 0.999621 0.641496 72.8784 62.0528 0 0.000919012 0.0019128 0.0954964 0 46.9753 15.0775 10.7273 
1e-05 71100 0.711 1.00035 0.999556 0.641374 72.8777 62.0454 0 0.00157417 0.00263041 0.0969549 0 46.973 15.0724 10.7312 
1e-05 71200 0.712 1.00032 0.999604 0.641436 72.8717 62.0375 0 0.00130012 0.00209263 0.0944795 0 46.9684 15.0691 10.7363 
1e-05 71300 0.713 1.00028 0.999651 0.641504 72.8734 62.0497 0 0.000995039 0.00162711 0.0985597 0 46.9745 15.0752 10.7225 
1e-05 71400 0.714 1.00038 0.999721 0.641456 72.8764 62.0564 0 0.00179316 0.00104128 0.100153 0 46.9791 15.0772 10.717 
1e-05 71500 0.715 1.00038 0.999711 0.641451 72.8768 62.0613 0 0.00178716 0.00111737 0.0945779 0 46.9814 15.0798 10.718 
1e-05 71600 0.716 1.00018 0.999759 0.64167 72.8775 62.057 0 0.000415088 0.00077535 0.0958243 0 46.9756 15.0815 10.7235 
1e-05 71700 0.717 1.00041 0.999687 0.641408 72.8724 62.0494 0 0.00206717 0.00130983 0.0945998 0 46.9741 15.0753 10.725 
1e-05 71800 0.718 1.00023 0.999653 0.641559 72.8755 62.0666 0 0.00064176 0.00160952 0.0977325 0 46.9745 15.0921 10.7089 
1e-05 71900 0.719 1.00031 0.999616 0.641456 72.8717 62.0719 0 0.00119952 0.00196537 0.0947339 0 46.972 15.0999 10.7019 
1e-05 72000 0.72 1.00027 0.999653 0.641513 72.8764 62.0829 0 0.000942553 0.00160708 0.0941694 0 46.9777 15.1052 10.6968 
1e-05 72100 0.721 1.00027 0.999733 0.641569 72.8783 62.0624 0 0.000908432 0.000951089 0.0994988 0 46.9627 15.0997 10.7146 
1e-05 72200 0.722 1.00035 0.999705 0.641474 72.8805 62.0685 0 0.00152872 0.00116316 0.0979514 0 46.9663 15.1022 10.7113 
1e-05 72300 0.723 1.00037 0.999738 0.641471 72.8781 62.0819 0 0.00175706 0.000916344 0.0945562 0 46.9694 15.1125 10.699 
1e-05 72400 0.724 1.00032 0.999549 0.641402 72.8825 62.0742 0 0.00128626 0.00271698 0.0977313 0 46.9693 15.105 10.7066 
1e-05 72500 0.725 1.00027 0.999614 0.641488 72.8767 62.0663 0 0.000942379 0.00199375 0.0944802 0 46.9646 15.1017 10.713 
1e-05 72600 0.726 1.00029 0.99967 0.641506 72.8772 62.0606 0 0.00107854 0.00145122 0.0951147 0 46.967 15.0936 10.719 
1e-05 72700 0.727 1.00044 0.999641 0.641348 72.8772 62.0455 0 0.00239703 0.00171928 0.0950617 0 46.9627 15.0829 10.7325 
1e-05 72800 0.728 1.00029 0.99976 0.641569 72.8778 62.0405 0 0.00103985 0.000765853 0.0961839 0 46.9597 15.0808 10.7393 
1e-05 72900 0.729 1.00036 0.999704 0.641462 72.8798 62.0517 0 0.00163688 0.00116849 0.0988726 0 46.9654 15.0863 10.7265 
1e-05 73000 0.73 1.0004 0.999731 0.641444 72.8706 62.0564 0 0.0019853 0.000962684 0.0927452 0 46.9633 15.0931 10.7185 
1e-05 73100 0.731 1.00031 0.999668 0.64149 72.8759 62.0662 0 0.00119514 0.00146827 0.093494 0 46.9684 15.0978 10.7136 
1e-05 73200 0.732 1.00033 0.999546 0.641393 72.8814 62.0736 0 0.00134048 0.00275322 0.101076 0 46.9726 15.101 10.7026 
1e-05 73300 0.733 1.00028 0.999622 0.641484 72.8789 62.071 0 0.00101192 0.00190398 0.095932 0 46.97 15.101 10.7091 
1e-05 73400 0.734 1.00031 0.999734 0.641529 72.8801 62.0744 0 0.00122045 0.000943397 0.0967274 0 46.9733 15.101 10.7069 
1e-05 73500 0.735 1.00042 0.999743 0.641429 72.8798 62.0597 0 0.00223127 0.000880652 0.0972286 0 46.9708 15.0888 10.7198 
1e-05 73600 0.736 1.00033 0.999636 0.641453 72.8827 62.059 0 0.00132507 0.00176439 0.0993256 0 46.9704 15.0885 10.7213 
1e-05 73700 0.737 1.00033 0.999535 0.641386 72.88 62.0482 0 0.00134388 0.00288454 0.0995779 0 46.9634 15.0848 10.728 
1e-05 73800 0.738 1.00028 0.999638 0.641495 72.8818 62.031 0 0.00100619 0.00174751 0.0972127 0 46.9671 15.0638 10.7509 
1e-05 73900 0.739 1.00031 0.999668 0.641491 72.8794 62.0192 0 0.00118319 0.00147204 0.0965122 0 46.9672 15.052 10.7609 
1e-05 74000 0.74 1.00035 0.999693 0.641463 72.88 62.0118 0 0.00156019 0.00125783 0.0938656 0 46.9617 15.0502 10.7715 
1e-05 74100 0.741 1.00038 0.999715 0.641451 72.8787 62.0152 0 0.00181276 0.00108168 0.0957466 0 46.9613 15.0539 10.7649 
1e-05 74200 0.742 1.00032 0.999766 0.641546 72.8739 62.025 0 0.00124802 0.000733128 0.0901853 0 46.9686 15.0565 10.7567 
1e-05 74300 0.743 1.00037 0.999675 0.641438 72.8806 62.0143 0 0.00168325 0.00140855 0.100065 0 46.9619 15.0524 10.7632 
1e-05 74400 0.744 1.00031 0.999556 0.641419 72.8768 62.0327 0 0.00118158 0.00263513 0.0986599 0 46.9657 15.067 10.7416 
1e-05 74500 0.745 1.00032 0.999662 0.641473 72.8754 62.0512 0 0.00129433 0.00152644 0.0942273 0 46.9673 15.0839 10.7271 
1e-05 74600 0.746 1.00027 0.999712 0.641559 72.8807 62.0518 0 0.000881512 0.00110907 0.0992332 0 46.9653 15.0864 10.7277 
1e-05 74700 0.747 1.00044 0.999655 0.641352 72.8799 62.0402 0 0.00245482 0.00158858 0.0976101 0 46.9649 15.0753 10.738 
1e-05 74800 0.748 1.00023 0.999776 0.641637 72.8727 62.032 0 0.000647276 0.000672815 0.093536 0 46.9559 15.0761 10.7459 
1e-05 74900 0.749 1.00036 0.999703 0.641464 72.8822 62.028 0 0.00161444 0.00117519 0.0988755 0 46.959 15.0691 10.7525 
1e-05 75000 0.75 1.00034 0.999802 0.641549 72.8811 62.0215 0 0.00141534 0.000523934 0.0978582 0 46.9517 15.0699 10.7597 
1e-05 75100 0.751 1.00028 0.99972 0.641554 72.8773 62.0362 0 0.000954026 0.00104959 0.0931754 0 46.9602 15.076 10.7458 
1e-05 75200 0.752 1.00032 0.999703 0.641498 72.8725 62.0378 0 0.00130659 0.00117504 0.0929698 0 46.96 15.0778 10.7393 
1e-05 75300 0.753 1.00039 0.999681 0.641423 72.8673 62.0376 0 0.00186872 0.0013593 0.0945865 0 46.9593 15.0783 10.7318 
1e-05 75400 0.754 1.00036 0.999678 0.641448 72.8703 62.0546 0 0.00161507 0.00138165 0.0918377 0 46.9736 15.081 10.7209 
1e-05 75500 0.755 1.00019 0.999582 0.641548 72.8733 62.0635 0 0.000455749 0.00233761 0.0965599 0 46.9715 15.092 10.7105 
1e-05 75600 0.756 1.00028 0.999597 0.641475 72.8671 62.0655 0 0.000959238 0.00217014 0.0880747 0 46.9707 15.0948 10.7104 
1e-05 75700 0.757 1.00035 0.999694 0.641463 72.8729 62.0586 0 0.00156438 0.0012521 0.096312 0 46.969 15.0896 10.7151 
1e-05 75800 0.758 1.00025 0.999694 0.641567 72.8754 62.0563 0 0.000754294 0.00125378 0.0994283 0 46.9684 15.0879 10.7176 
1e-05 75900 0.759 1.00028 0.99966 0.641508 72.8729 62.0608 0 0.00101241 0.00153932 0.0976902 0 46.9668 15.0939 10.7118 
1e-05 76000 0.76 1.00035 0.999721 0.641483 72.8749 62.0639 0 0.00154347 0.00103985 0.0950373 0 46.9697 15.0942 10.7134 
1e-05 76100 0.761 1.00026 0.99967 0.641538 72.8773 62.0582 0 0.000846332 0.00145246 0.0940739 0 46.9687 15.0894 10.7228 
1e-05 76200 0.762 1.00034 0.999594 0.641414 72.871 62.0362 0 0.00142722 0.00220173 0.0929534 0 46.9591 15.0771 10.7382 
1e-05 76300 0.763 1.00032 0.999642 0.641467 72.8728 62.0463 0 0.00124467 0.00171004 0.0950935 0 46.9645 15.0818 10.7284 
1e-05 76400 0.764 1.00034 0.999674 0.641468 72.8714 62.0415 0 0.00141219 0.00141617 0.0928714 0 46.9618 15.0797 10.7341 
1e-05 76500 0.765 1.00031 0.999711 0.641515 72.8746 62.0396 0 0.0012086 0.00111809 0.0947023 0 46.9646 15.075 10.738 
1e-05 76600 0.766 1.00037 0.999655 0.641422 72.8754 62.0421 0 0.00172133 0.00158732 0.0968052 0 46.9649 15.0773 10.7332 
1e-05 76700 0.767 1.0003 0.99968 0.641501 72.8786 62.0618 0 0.00116283 0.00136907 0.0974014 0 46.9704 15.0914 10.7168 
1e-05 76800 0.768 1.00027 0.999703 0.641551 72.8726 62.0815 0 0.000899913 0.00118032 0.0910702 0 46.9694 15.1121 10.6979 
1e-05 76900 0.769 1.00036 0.999711 0.641465 72.8741 62.0615 0 0.00164734 0.00111429 0.0968374 0 46.9567 15.1048 10.713 
1e-05 77000 0.77 1.00029 0.99969 0.641523 72.8732 62.0615 0 0.00104257 0.00128567 0.0922343 0 46.9617 15.0998 10.7171 
1e-05 77100 0.771 1.00034 0.999689 0.641469 72.8759 62.0564 0 0.0014782 0.00129508 0.0925787 0 46.9651 15.0913 10.7242 
1e-05 77200 0.772 1.00033 0.99969 0.641481 72.8748 62.0369 0 0.00138251 0.00128208 0.0930292 0 46.9625 15.0744 10.7423 
1e-05 77300 0.773 1.0003 0.999699 0.641522 72.8767 62.0331 0 0.00109559 0.00121166 0.0932718 0 46.9583 15.0747 10.748 
1e-05 77400 0.774 1.00029 0.999679 0.641514 72.8813 62.0489 0 0.00105804 0.00137845 0.0976206 0 46.9617 15.0872 10.7324 
1e-05 77500 0.775 1.00026 0.99968 0.641548 72.8763 62.0529 0 0.000823371 0.0013637 0.0921069 0 46.9607 15.0921 10.7291 
1e-05 77600 0.776 1.00027 0.999669 0.641523 72.8702 62.0558 0 0.000942178 0.00146235 0.090586 0 46.9632 15.0926 10.7214 
1e-05 77700 0.777 1.00034 0.999723 0.641492 72.8755 62.0523 0 0.00147667 0.00102269 0.0952531 0 46.9655 15.0868 10.7254 
1e-05 77800 0.778 1.00034 0.999658 0.641457 72.8766 62.0704 0 0.00141421 0.00155845 0.0963507 0 46.9683 15.1021 10.7069 
1e-05 77900 0.779 1.00022 0.999669 0.641577 72.8789 62.091 0 0.000599983 0.00146512 0.0966418 0 46.966 15.125 10.6892 
1e-05 78000 0.78 1.00032 0.999672 0.641484 72.8785 62.0848 0 0.00126384 0.00143455 0.0963155 0 46.9637 15.1211 10.6947 
1e-05 78100 0.781 1.00014 0.999735 0.641698 72.8729 62.1004 0 0.000233917 0.000935906 0.0930078 0 46.9747 15.1256 10.6783 
1e-05 78200 0.782 1.00039 0.999612 0.641376 72.8806 62.0851 0 0.00190513 0.00200499 0.0979484 0 46.9729 15.1122 10.6936 
1e-05 78300 0.783 1.00022 0.999624 0.641549 72.8708 62.0787 0 0.000592842 0.00188731 0.0920914 0 46.9745 15.1042 10.6975 
1e-05 78400 0.784 1.00021 0.999547 0.641507 72.8733 62.0496 0 0.000549569 0.00274042 0.0962412 0 46.9745 15.0751 10.7241 
1e-05 78500 0.785 1.0004 0.999577 0.641342 72.8744 62.0508 0 0.00201567 0.00239167 0.093503 0 46.977 15.0738 10.7257 
1e-05 78600 0.786 1.00033 0.999737 0.641514 72.8778 62.0568 0 0.00136208 0.000923472 0.0968437 0 46.9696 15.0872 10.7218 
1e-05 78700 0.787 1.00032 0.999772 0.641543 72.8721 62.0553 0 0.00130421 0.000692554 0.0949945 0 46.9668 15.0885 10.7198 
1e-05 78800 0.788 1.00037 0.999626 0.641408 72.8761 62.0501 0 0.00167269 0.00186842 0.0948389 0 46.9659 15.0842 10.7276 
1e-05 78900 0.789 1.00023 0.999659 0.641564 72.8704 62.0548 0 0.00063561 0.00155052 0.0913582 0 46.9639 15.091 10.722 
1e-05 79000 0.79 1.00036 0.999582 0.641381 72.8742 62.0545 0 0.00166109 0.00233066 0.0966652 0 46.9689 15.0857 10.719 
1e-05 79100 0.791 1.00028 0.999631 0.64149 72.8734 62.0615 0 0.00100834 0.00181349 0.0936552 0 46.9727 15.0888 10.7154 
1e-05 79200 0.792 1.00032 0.999716 0.641509 72.8755 62.0592 0 0.00128398 0.00107965 0.0987087 0 46.9683 15.0909 10.7152 
1e-05 79300 0.793 1.00032 0.999638 0.641458 72.8709 62.0551 0 0.0012946 0.00174582 0.0925461 0 46.9715 15.0836 10.7203 
1e-05 79400 0.794 1.00041 0.999638 0.641373 72.8695 62.0349 0 0.00209804 0.00175316 0.0911069 0 46.9699 15.065 10.7397 
1e-05 79500 0.795 1.00034 0.99967 0.641463 72.8754 62.0445 0 0.00143003 0.00145125 0.0945096 0 46.9767 15.0678 10.7335 
1e-05 79600 0.796 1.0004 0.999626 0.641375 72.8782 62.0418 0 0.00200496 0.0018632 0.0934716 0 46.978 15.0637 10.7391 
1e-05 79700 0.797 1.00036 0.999636 0.641424 72.878 62.025 0 0.00158243 0.0017677 0.094636 0 46.9784 15.0465 10.755 
1e-05 79800 0.798 1.00033 0.999717 0.641498 72.8778 62.015 0 0.00138306 0.00107281 0.0966886 0 46.9823 15.0327 10.7637 
